"","order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount","sale_price","profit"
"168",168,"2023-11-04","Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Furniture","Chairs","FUR-CH-10004287",1620,1740,9,4,69.6,1670.4,50.4
"169",169,"2023-06-16","Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Office Supplies","Art","OFF-AR-10002656",30,30,6,4,1.2,28.8,-1.2
"170",170,"2022-10-20","Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Office Supplies","Appliances","OFF-AP-10002518",150,180,5,2,3.6,176.4,26.4
"171",171,"2022-07-12","Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Technology","Phones","TEC-PH-10003931",120,140,3,5,7,133,13
"172",172,"2022-01-28","Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Office Supplies","Paper","OFF-PA-10000659",20,20,3,2,0.4,19.6,-0.4
"173",173,"2023-10-10","Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Office Supplies","Paper","OFF-PA-10001144",100,110,2,4,4.4,105.6,5.6
"174",174,"2022-10-05","Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Furniture","Chairs","FUR-CH-10003817",290,340,7,2,6.8,333.2,43.2
"175",175,"2023-01-02","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Appliances","OFF-AP-10000891",50,50,2,4,2,48,-2
"176",176,"2023-04-07","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Labels","OFF-LA-10003148",20,20,4,5,1,19,-1
"177",177,"2022-04-21","Second Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Appliances","OFF-AP-10002684",90,100,4,2,2,98,8
"178",178,"2023-10-28","Second Class","Consumer","United States","Newark","Ohio",43055,"East","Furniture","Chairs","FUR-CH-10004698",370,400,7,5,20,380,10
"179",179,"2022-04-18","Second Class","Consumer","United States","Newark","Ohio",43055,"East","Office Supplies","Supplies","OFF-SU-10002189",20,20,5,3,0.6,19.4,-0.6
"180",180,"2022-03-08","Standard Class","Home Office","United States","New York City","New York",10009,"East","Office Supplies","Art","OFF-AR-10001940",0,0,1,5,0,0,0
"181",181,"2023-06-08","Second Class","Corporate","United States","Decatur","Illinois",62521,"Central","Office Supplies","Storage","OFF-ST-10003455",20,20,2,5,1,19,-1
"182",182,"2022-06-25","Second Class","Corporate","United States","Decatur","Illinois",62521,"Central","Technology","Accessories","TEC-AC-10004659",380,410,7,3,12.3,397.7,17.7
"183",183,"2022-01-10","Second Class","Home Office","United States","Monroe","Louisiana",71203,"South","Technology","Phones","TEC-PH-10003273",470,500,4,5,25,475,5
"184",184,"2023-10-17","Second Class","Home Office","United States","Monroe","Louisiana",71203,"South","Technology","Phones","TEC-PH-10004896",140,150,5,2,3,147,7
"185",185,"2023-02-23","Second Class","Home Office","United States","Monroe","Louisiana",71203,"South","Technology","Accessories","TEC-AC-10002345",30,30,2,5,1.5,28.5,-1.5
"186",186,"2022-10-19","Standard Class","Consumer","United States","Fairfield","Connecticut",6824,"East","Office Supplies","Binders","OFF-BI-10001890",10,10,2,2,0.2,9.8,-0.2
"187",187,"2022-08-22","Standard Class","Home Office","United States","Los Angeles","California",90032,"West","Technology","Accessories","TEC-AC-10002323",160,180,8,3,5.4,174.6,14.6
"188",188,"2023-10-11","Standard Class","Corporate","United States","Grand Prairie","Texas",75051,"Central","Office Supplies","Storage","OFF-ST-10001328",40,40,3,4,1.6,38.4,-1.6
"189",189,"2022-12-06","Standard Class","Corporate","United States","Grand Prairie","Texas",75051,"Central","Office Supplies","Paper","OFF-PA-10001950",20,20,3,3,0.6,19.4,-0.6
"190",190,"2023-12-09","First Class","Home Office","United States","New York City","New York",10035,"East","Furniture","Bookcases","FUR-BO-10002613",820,900,4,3,27,873,53
"191",191,"2022-07-12","First Class","Home Office","United States","New York City","New York",10035,"East","Technology","Phones","TEC-PH-10001552",60,70,6,4,2.8,67.2,7.2
"192",192,"2022-06-23","First Class","Home Office","United States","New York City","New York",10035,"East","Office Supplies","Paper","OFF-PA-10000061",50,50,8,5,2.5,47.5,-2.5
"193",193,"2023-11-04","First Class","Home Office","United States","New York City","New York",10035,"East","Furniture","Bookcases","FUR-BO-10002545",520,630,3,2,12.6,617.4,97.4
"194",194,"2022-11-11","First Class","Home Office","United States","New York City","New York",10035,"East","Office Supplies","Art","OFF-AR-10003514",20,20,5,3,0.6,19.4,-0.6
"195",195,"2023-01-07","Standard Class","Corporate","United States","Redlands","California",92374,"West","Office Supplies","Envelopes","OFF-EN-10001509",10,10,7,2,0.2,9.8,-0.2
"196",196,"2022-10-26","Standard Class","Consumer","United States","Hamilton","Ohio",45011,"East","Office Supplies","Art","OFF-AR-10004685",10,10,2,5,0.5,9.5,-0.5
"197",197,"2023-11-03","Standard Class","Consumer","United States","Hamilton","Ohio",45011,"East","Office Supplies","Art","OFF-AR-10004027",10,10,3,2,0.2,9.8,-0.2
"198",198,"2023-03-05","Standard Class","Home Office","United States","Westfield","New Jersey",7090,"East","Office Supplies","Storage","OFF-ST-10001414",40,50,3,5,2.5,47.5,7.5
"199",199,"2022-12-21","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19120,"East","Office Supplies","Binders","OFF-BI-10000343",0,0,2,5,0,0,0
"200",200,"2022-06-16","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19120,"East","Office Supplies","Paper","OFF-PA-10002749",20,20,3,2,0.4,19.6,-0.4
"201",201,"2022-12-11","Standard Class","Consumer","United States","Akron","Ohio",44312,"East","Office Supplies","Paper","OFF-PA-10002666",20,20,3,5,1,19,-1
"202",202,"2022-07-13","First Class","Consumer","United States","Denver","Colorado",80219,"West","Furniture","Tables","FUR-TA-10004289",200,220,2,3,6.6,213.4,13.4
"203",203,"2022-12-31","First Class","Consumer","United States","Denver","Colorado",80219,"West","Office Supplies","Appliances","OFF-AP-10003622",0,0,1,5,0,0,0
"204",204,"2022-03-12","Second Class","Consumer","United States","Dallas","Texas",75220,"Central","Office Supplies","Appliances","OFF-AP-10003217",60,70,2,2,1.4,68.6,8.6
"205",205,"2023-10-14","Standard Class","Corporate","United States","Franklin","Tennessee",37064,"South","Furniture","Furnishings","FUR-FU-10002960",40,40,7,3,1.2,38.8,-1.2
"206",206,"2023-07-10","Standard Class","Consumer","United States","Whittier","California",90604,"West","Technology","Phones","TEC-PH-10001918",370,440,4,3,13.2,426.8,56.8
"207",207,"2023-12-01","Standard Class","Consumer","United States","Saginaw","Michigan",48601,"Central","Office Supplies","Storage","OFF-ST-10000642",70,80,4,4,3.2,76.8,6.8
"208",208,"2023-08-08","Standard Class","Consumer","United States","Saginaw","Michigan",48601,"Central","Technology","Phones","TEC-PH-10001700",120,130,2,3,3.9,126.1,6.1
"209",209,"2022-08-19","Standard Class","Consumer","United States","Saginaw","Michigan",48601,"Central","Office Supplies","Binders","OFF-BI-10003274",20,20,4,3,0.6,19.4,-0.6
"210",210,"2023-12-30","Standard Class","Consumer","United States","Saginaw","Michigan",48601,"Central","Office Supplies","Fasteners","OFF-FA-10000134",50,50,9,2,1,49,-1
"211",211,"2022-07-17","Standard Class","Consumer","United States","Saginaw","Michigan",48601,"Central","Office Supplies","Storage","OFF-ST-10001522",80,90,1,5,4.5,85.5,5.5
"212",212,"2023-10-07","Second Class","Corporate","United States","Dallas","Texas",75220,"Central","Technology","Accessories","TEC-AC-10001266",20,20,2,4,0.8,19.2,-0.8
"213",213,"2023-04-22","Standard Class","Corporate","United States","Medina","Ohio",44256,"East","Office Supplies","Labels","OFF-LA-10004544",20,20,2,4,0.8,19.2,-0.8
"214",214,"2023-04-22","Standard Class","Corporate","United States","Medina","Ohio",44256,"East","Furniture","Bookcases","FUR-BO-10004695",390,450,5,5,22.5,427.5,37.5
"215",215,"2023-11-20","Standard Class","Corporate","United States","Medina","Ohio",44256,"East","Technology","Phones","TEC-PH-10002844",50,60,3,3,1.8,58.2,8.2
"216",216,"2023-03-31","Standard Class","Corporate","United States","Medina","Ohio",44256,"East","Technology","Machines","TEC-MA-10000864",1040,1190,9,4,47.6,1142.4,102.4
"217",217,"2022-08-29","Standard Class","Corporate","United States","Medina","Ohio",44256,"East","Technology","Accessories","TEC-AC-10000109",80,90,2,5,4.5,85.5,5.5
"218",218,"2022-05-06","Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Storage","OFF-ST-10001328",80,90,6,3,2.7,87.3,7.3
"219",219,"2023-08-10","Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Technology","Phones","TEC-PH-10002563",250,300,3,4,12,288,38
"220",220,"2023-04-24","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Office Supplies","Fasteners","OFF-FA-10000585",10,10,2,2,0.2,9.8,-0.2
"221",221,"2022-03-24","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Office Supplies","Paper","OFF-PA-10004000",20,20,6,4,0.8,19.2,-0.8
"222",222,"2023-03-26","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Office Supplies","Binders","OFF-BI-10002852",20,20,4,3,0.6,19.4,-0.6
"223",223,"2022-04-18","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Furniture","Furnishings","FUR-FU-10000087",60,70,4,3,2.1,67.9,7.9
"224",224,"2023-03-17","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Technology","Machines","TEC-MA-10001148",410,480,4,4,19.2,460.8,50.8
"225",225,"2023-11-19","First Class","Consumer","United States","Dublin","Ohio",43017,"East","Office Supplies","Art","OFF-AR-10001958",30,30,2,4,1.2,28.8,-1.2
"226",226,"2023-11-18","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Office Supplies","Art","OFF-AR-10001026",0,0,1,2,0,0,0
"227",227,"2023-04-22","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Furniture","Tables","FUR-TA-10003748",510,620,5,2,12.4,607.6,97.6
"228",228,"2022-04-22","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Office Supplies","Storage","OFF-ST-10002485",20,20,1,3,0.6,19.4,-0.6
"229",229,"2022-02-17","Standard Class","Consumer","United States","Columbia","Tennessee",38401,"South","Furniture","Chairs","FUR-CH-10004860",130,160,2,2,3.2,156.8,26.8
"230",230,"2023-10-02","Standard Class","Consumer","United States","Columbia","Tennessee",38401,"South","Furniture","Chairs","FUR-CH-10004477",360,390,8,2,7.8,382.2,22.2
"231",231,"2023-07-21","Standard Class","Corporate","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Binders","OFF-BI-10001679",20,20,7,5,1,19,-1
"232",232,"2023-01-18","Standard Class","Home Office","United States","Tampa","Florida",33614,"South","Furniture","Tables","FUR-TA-10001705",210,230,2,4,9.2,220.8,10.8
"233",233,"2023-10-19","Standard Class","Home Office","United States","Tampa","Florida",33614,"South","Furniture","Tables","FUR-TA-10003473",510,620,3,4,24.8,595.2,85.2
"234",234,"2023-09-13","Standard Class","Home Office","United States","Tampa","Florida",33614,"South","Office Supplies","Binders","OFF-BI-10001679",10,10,2,2,0.2,9.8,-0.2
"235",235,"2023-11-10","Standard Class","Home Office","United States","Tampa","Florida",33614,"South","Furniture","Furnishings","FUR-FU-10004017",250,260,3,5,13,247,-3
"236",236,"2023-11-26","Standard Class","Home Office","United States","Tampa","Florida",33614,"South","Technology","Accessories","TEC-AC-10003832",500,620,3,4,24.8,595.2,95.2
"237",237,"2022-01-02","Standard Class","Corporate","United States","Santa Clara","California",95051,"West","Office Supplies","Paper","OFF-PA-10002479",10,10,2,4,0.4,9.6,-0.4
"238",238,"2022-01-19","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Office Supplies","Paper","OFF-PA-10003349",30,30,5,4,1.2,28.8,-1.2
"239",239,"2023-12-13","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings","FUR-FU-10000576",340,420,5,2,8.4,411.6,71.6
"240",240,"2023-01-20","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings","FUR-FU-10004351",10,10,3,2,0.2,9.8,-0.2
"241",241,"2023-04-25","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Technology","Phones","TEC-PH-10000011",30,30,2,3,0.9,29.1,-0.9
"242",242,"2023-05-27","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Tables","FUR-TA-10002607",150,180,5,3,5.4,174.6,24.6
"243",243,"2022-11-08","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings","FUR-FU-10002505",0,0,3,4,0,0,0
"244",244,"2022-01-08","Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Office Supplies","Art","OFF-AR-10004685",10,10,2,3,0.3,9.7,-0.3
"245",245,"2022-04-20","Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Furniture","Chairs","FUR-CH-10004063",1620,2000,7,2,40,1960,340
"246",246,"2022-11-09","Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Office Supplies","Storage","OFF-ST-10002276",150,170,2,4,6.8,163.2,13.2
"247",247,"2023-04-29","Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Office Supplies","Paper","OFF-PA-10004082",40,50,6,5,2.5,47.5,7.5
"248",248,"2023-04-28","Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Office Supplies","Appliances","OFF-AP-10002945",1380,1500,5,5,75,1425,45
"249",249,"2022-09-26","Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Office Supplies","Paper","OFF-PA-10000061",20,30,4,3,0.9,29.1,9.1
"250",250,"2023-08-18","Second Class","Consumer","United States","San Francisco","California",94109,"West","Furniture","Chairs","FUR-CH-10002965",300,320,2,5,16,304,4
"251",251,"2023-09-19","Standard Class","Consumer","United States","San Diego","California",92037,"West","Office Supplies","Paper","OFF-PA-10004569",10,10,1,3,0.3,9.7,-0.3
"252",252,"2022-05-28","Standard Class","Consumer","United States","San Diego","California",92037,"West","Technology","Accessories","TEC-AC-10003832",3050,3350,13,4,134,3216,166
"253",253,"2022-04-03","First Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Storage","OFF-ST-10001228",70,80,6,5,4,76,6
"254",254,"2022-04-18","First Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Envelopes","OFF-EN-10003296",330,360,4,4,14.4,345.6,15.6
"255",255,"2022-12-25","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Furniture","Furnishings","FUR-FU-10002505",10,10,9,2,0.2,9.8,-0.2
"256",256,"2022-11-26","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Storage","OFF-ST-10004804",70,80,2,2,1.6,78.4,8.4
"257",257,"2022-04-25","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Storage","OFF-ST-10001590",40,50,5,2,1,49,9
"258",258,"2023-04-08","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Technology","Phones","TEC-PH-10001580",590,650,6,4,26,624,34
"259",259,"2022-02-10","Second Class","Consumer","United States","New York City","New York",10009,"East","Technology","Accessories","TEC-AC-10000290",20,20,3,5,1,19,-1
"260",260,"2022-10-20","Second Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Storage","OFF-ST-10002790",180,220,3,4,8.8,211.2,31.2
"261",261,"2022-06-11","Second Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders","OFF-BI-10003460",20,20,5,5,1,19,-1
"262",262,"2023-08-29","Standard Class","Corporate","United States","Pasadena","Texas",77506,"Central","Office Supplies","Appliances","OFF-AP-10002203",0,0,2,2,0,0,0
"263",263,"2022-12-26","Second Class","Corporate","United States","Houston","Texas",77036,"Central","Technology","Machines","TEC-MA-10000822",2690,3060,3,3,91.8,2968.2,278.2
"264",264,"2022-06-14","Second Class","Corporate","United States","Houston","Texas",77036,"Central","Technology","Machines","TEC-MA-10003353",2170,2520,7,3,75.6,2444.4,274.4
"265",265,"2023-06-20","Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Technology","Phones","TEC-PH-10001433",300,330,4,3,9.9,320.1,20.1
